SKU,Description,Style/Color,Vendor,Vendor Description,OnHand Qty,OnHand Curr Cost,OnHand Value,OnHand Weeks,MTD Qty,MTD Sales,MTD Markdowns,MTD MD Pct,MTD Profit,MTD GP Pct,MTD Turns,MTD ROI Pct,MTD Sell Thru,Age_FirstRec,Age_LastRec,Comment
P645TWBK       ,PantCiRecPde2BCLO V ,ALGD/NEGR ,TWOB,TWO BEE,39,280.52,"10,940.28",4.2,4,"2,008.68",860.88,42.9,886.6,44.1,1.2,91,9.3,72,8,
314847RDBK     ,BlusCtCasSmAMBIA V  ,RAYO/RAYA ,AMBI,AMBIANCE,3,69.85,209.55,0.1,9,"1,506.51",645.66,42.9,877.86,58.3,14.4,2011,75,73,25,
T12524ANVWH    ,BlusClCasM34IJOAH V ,RAYO/DISE ,IJOA,I JOAH,0,267.17,0,0,4,"1,935.64",829.56,42.9,866.96,44.8,24,1947,100,72,48,
D5612OTWHBK    ,VestCacClMmDRESS V  ,POLY/RAYA ,DRES,DRESS CODE,12,302.7,"3,632.40",2.6,2,"1,470.87",259.57,17.6,865.47,58.8,1.8,264,14.3,65,19,
9030WN         ,BlusCcBotMlACTIV V  ,ALGD/WINE ,ACTI,ACTIVE USA,8,166.98,"1,335.84",0.3,13,"3,058.68","2,876.08",94,862.91,28.2,10.7,422,61.9,95,25,
67636BK        ,BlusCvCasMmAMBIA V  ,ALGD/NEGR ,AMBI,AMBIANCE,4,80.84,323.36,0.2,11,"1,745.65",884.78,50.7,856.41,49.1,13.9,1338,73.3,64,24,
KD9086ANV      ,VestCarClSmLOVEL V  ,POLY/AZUL ,LDAF,LOVELY DAY F,3,260.49,781.47,0.4,3,"1,634.34",700.44,42.9,852.87,52.2,8,873,50,73,25,
P2000XKH       ,PantLeggindSKYPL V  ,RAYO/KAKI ,SKYP,SKY PLUS,73,247.13,"18,040.49",5.2,6,"2,355.66","1,009.56",42.9,851.61,36.2,1,54,7.6,279,9,
C5530MC        ,BlusClCasSmCHOCO V  ,POLY/MOCA ,CHOC,CHOCOLATE,13,210.32,"2,734.16",1.1,5,"1,902.20",815.2,42.9,850.6,44.7,3.9,313,27.8,52,3,
T11565BWNCRM   ,BlusCcBotM3/4IJOAH V,RAYO/WINE ,IJOA,I JOAH,8,271.38,"2,171.04",0.9,4,"1,935.64",829.56,42.9,850.12,43.9,4.8,376,33.3,51,40,
T1580TL        ,BlusCvCasM34ACTIV V ,RAYO/TEAL ,ACTI,ACTIVE USA,5,162.83,814.15,0.3,8,"2,152.16","1,291.28",60,849.52,39.5,10.7,696,61.5,52,34,
D5836BK        ,VestCarClM34DRESS V ,POLY/NEGR ,DRES,DRESS CODE,13,314.34,"4,086.42",2.8,2,"1,470.87",259.57,17.6,842.19,57.3,1.7,230,13.3,76,25,
D9772BKRY      ,VestForZipMmKARAG V ,POLY/FRAN ,KARA,KARA GIRL,2,327.02,654.04,0.3,3,"1,816.95",778.71,42.9,835.89,46,10.3,876,60,106,50,
D9785BEPKGN    ,VestForZipSmKARAG V ,POLY/FLOR ,KARA,KARA GIRL,9,327.02,"2,943.18",1.3,3,"1,816.95",778.71,42.9,835.89,46,3.4,292,25,106,93,
C5230BKBEWN    ,VestCacClSmCHOCO V  ,NYLO/FRAN ,CHOC,CHOCOLATE,9,267.17,"2,404.53",1.3,3,"1,634.34",700.44,42.9,832.83,51,3.4,356,25,75,37,
D9775BKYL      ,VestForFjaSmKARAG V ,POLY/FLOR ,KARA,KARA GIRL,4,338.7,"1,354.80",0.6,3,"1,816.95",778.71,42.9,800.85,44.1,6.5,516,42.9,106,49,
296339MT       ,VestCarCvSmAMBIA V  ,POLY/DISE ,AMBI,AMBIANCE,29,209.56,"6,077.24",2.1,6,"2,054.78","1,571.32",76.5,797.42,38.8,2.3,143,17.1,73,12,
D9783CLGNBK    ,VestForFjaMmKARAG V ,POLY/FLOR ,KARA,KARA GIRL,2,338.7,677.4,0.4,2,"1,470.87",259.57,17.6,793.47,53.9,8,937,50,106,48,
T1544RY        ,BlusClCasM34ACTIV V ,POLY/ROYA ,ACTI,ACTIVE USA,-2,194.34,-388.68,-0.2,4,"1,570.44",673.04,42.9,793.08,50.5,24,2449,200,75,25,
TA8591NV       ,BlusClCasSmMINE V   ,POLY/AZUL ,MINE,MINE EDGE,23,202.71,"4,662.33",2.5,4,"1,603.90",465.66,29,793.06,49.4,1.9,188,14.8,73,10,
TA8591WN       ,BlusClCasSmMINE V   ,POLY/VINO ,MINE,MINE EDGE,22,202.71,"4,459.62",2.4,4,"1,603.90",465.66,29,793.06,49.4,2,196,15.4,73,15,
65509RD        ,BlusClCasM34AMBIA V ,ALGD/ROJO ,AMBI,AMBIANCE,12,94.32,"1,131.84",0.6,8,"1,544.87",743.85,48.1,790.31,51.2,6,628,40,64,24,
CSD478WHBK     ,VestCarCvSmCLARA V  ,POLY/CUAD ,CLAR,Clara Story,2,454.99,909.98,0.4,2,"1,698.26",727.82,42.9,788.28,46.4,8,693,50,107,54,
T1545TL        ,BlusCoBrocACTIV V   ,POLY/TEAL ,ACTI,ACTIVE USA,10,170.05,"1,700.50",0.7,6,"1,807.80",774.78,42.9,787.5,43.6,5.5,427,37.5,75,7,
T4583NVRDBE    ,BlusClArabM34KLAXO V,POLY/ARAB ,KLAX,KLAXONS,1,227.03,227.03,0.1,4,"1,692.20",725.2,42.9,784.08,46.3,16,1381,80,75,34,
BR4069PNO      ,BraziUsfPolySPREE V ,POLY/NEON ,KORU,KORUS SALES,14,42.97,601.58,2,3,910.44,0,0,781.53,85.8,2.3,1408,17.6,50,48,
T1453ASSTBKWH  ,BlusClCasM34ACTIV V ,RAYO/RAYA ,ACTI,ACTIVE USA,0,176.4,0,0,5,"1,658.70",710.85,42.9,776.7,46.8,24,2113,100,52,25,
D9628BK        ,VestCarClMcKLAXO V  ,POLY/NEGR ,KLAX,KLAXONS,0,273.59,0,0,2,"1,323.04",233.48,17.6,775.86,58.6,24,3403,100,75,25,
13497NVRD      ,BlusClCasSmIJOAH V  ,RAYO/HOJA ,IJOA,I JOAH,9,207.05,"1,863.45",0.8,5,"1,810.85",776.1,42.9,775.6,42.8,5.2,391,35.7,72,19,
2007RD         ,BlusClcaUsfCtCHOIC V,SPAN/ROJO ,CHOI,CHOICE,93,66.79,"6,211.47",3.1,13,"1,644.71",559.57,34,773.95,47.1,1.6,139,12.3,1158,6,
HJ8153BK       ,ChumCoZipMlCHOCO V  ,ALGD/NEGR ,CHOC,CHOCOLATE,20,347.31,"6,946.20",1.4,6,"2,856.54","2,856.48",100,772.68,27,3.1,116,23.1,75,4,
HJ8228MD       ,JackCxBotMlCHOCO V  ,ALGD/MEDI ,CHOC,CHOCOLATE,54,352.79,"19,050.66",7.7,3,"1,816.95",778.71,42.9,758.58,41.8,0.6,46,5.3,52,4,
GT1005NV       ,BlusClCollM34CESTT V,POLY/AZUL ,CEST,C EST TOI,2,207.61,415.22,0.2,5,"1,793.50",923.9,51.5,755.45,42.1,13.3,970,71.4,52,37,
J1515MC        ,ChalGorroPolACTIV V ,POLY/MOC  ,ACTI,ACTIVE USA,22,236.85,"5,210.70",1.2,8,"2,647.84","2,395.60",90.5,753.04,28.4,3.7,147,26.7,75,9,
JV091BKBN      ,ChaleChZipSmCESTT V ,POLY/GEOM ,CEST,C EST TOI,0,294.68,0,0,3,"1,634.34",700.44,42.9,750.3,45.9,24,2037,100,52,9,
J1166YL        ,BlazCvCasMlIJOAH V  ,POLY/AMAR ,IJOA,I JOAH,0,360.67,0,0,2,"1,470.87",259.57,17.6,749.53,51,24,2494,100,146,36,
HJ8079OL       ,BlazCvUsfMlCHOCO V  ,POLY/VERD ,CHOC,CHOCOLATE,7,273.84,"1,916.88",1.5,2,"1,293.48",228.26,17.6,745.8,57.7,3,409,22.2,75,19,
D5562LCBKWH    ,VestForClSmDRESS V  ,POLY/CROC ,DRES,DRESS CODE,8,232.85,"1,862.80",1.7,2,"1,211.30",519.14,42.9,745.6,61.6,2.7,427,20,76,67,
BT6855BKWH     ,BlusClZipMcPAPER V  ,POLY/RAYA ,XPAM,PAPERMOON,4,203.54,814.16,0.3,6,"1,966.08","1,138.26",57.9,744.84,37.9,10.3,627,60,51,39,
BE4124BK       ,BlusClBotM3/4PAPER V,POLY/NEGR ,XPAM,PAPERMOON,16,237.46,"3,799.36",1.7,4,"1,692.20",725.2,42.9,742.36,43.9,2.6,203,20,51,22,
6417P1OFWH     ,CardUsfPolyFRESH V  ,POLY/BLAN ,FIND,FIND ME,6,298.52,"1,791.12",0.9,3,"1,634.34",700.44,42.9,738.78,45.2,4.8,396,33.3,52,25,
SK148BK        ,BlusClCasMlDIVA V   ,POLY/NEGR ,DIVA,DIVA USA,4,173.66,694.64,0.3,5,"1,597.80",684.8,42.9,729.5,45.7,9.2,776,55.6,73,35,
LMF7012ASSTWH  ,BoxeLargSpanKALIY V ,SPAN/BLAN ,KORU,KORUS SALES,20,54.28,"1,085.60",0.9,10,"1,261.00","1,260.70",100,723.88,57.4,4.8,651,33.3,813,45,
84359LPR       ,BlumUsfPolyBIJOU V  ,POLY/MORA ,KORU,KORUS SALES,113,38.45,"4,344.85",2.3,21,"1,530.66","2,486.64",162.5,723.21,47.2,2,182,15.7,50,3,
SK148JD        ,BlusClCasMlDIVA V   ,POLY/JADE ,DIVA,DIVA USA,0,173.66,0,0,4,"1,415.20",410.88,29,720.56,50.9,24,2490,100,73,42,
P151BK         ,FaldCarPdePolKLAXO V,POLY/NEGR ,KLAX,KLAXONS,11,208.85,"2,297.35",1.6,3,"1,346.09",336.52,25,719.54,53.5,2.9,331,21.4,51,25,
T1544BG        ,BlusClCasM3/4ACTIV V,POLY/BURG ,ACTI,ACTIVE USA,16,213.73,"3,419.68",1.7,4,"1,570.44",673.04,42.9,715.52,45.6,2.7,223,20,75,7,
JA1419DGN      ,BlusClCollSmMINE V  ,POLY/VERD ,MINE,MINE EDGE,1,176.55,176.55,0.1,5,"1,597.80",684.8,42.9,715.05,44.8,17.1,1389,83.3,73,25,
D9179BBK       ,VestCarClSmCELIN V  ,POLY/NEGR ,KLAX,KLAXONS,22,310.29,"6,826.38",4.7,2,"1,333.04",571.3,42.9,712.46,53.4,1,120,8.3,605,7,
TA8782NV       ,ChaqChUsfM34MINE V  ,ALGD/AZUL ,MINE,MINE EDGE,34,307.64,"10,459.76",4.9,3,"1,634.34",700.44,42.9,711.96,43.6,1,78,8.1,73,9,
2221WH         ,BraziEncaPolySPREE V,POLY/BLAN ,KORU,KORUS SALES,180,54.28,"9,770.40",2.8,28,"2,226.68","5,564.60",249.9,705.12,31.7,1.7,80,13.5,812,3,
D9728BBK       ,VestCarClMmKLAXO V  ,NYLO/NEGR ,KLAX,KLAXONS,6,375.93,"2,255.58",1.3,2,"1,454.78",623.48,42.9,702.92,48.3,3.4,321,25,51,25,
T4581RD        ,BlusCvCasM3/4KLAXO V,POLY/FLOR ,KLAX,KLAXONS,8,232.72,"1,861.76",1.1,3,"1,396.95",598.71,42.9,698.79,50,3.8,379,27.3,51,25,
6186BE         ,FaldRodUsflYABES V  ,POLY/BEIG ,YABE,YABES,3,162.83,488.49,0.3,5,"1,506.50",645.65,42.9,692.35,46,10.9,928,62.5,51,49,
777CS          ,PantyMediaUsfKORUS V,NYLO/CALI ,KORU,KORUS SALES,104,40.71,"4,233.84",3.2,14,"1,257.06",435.12,34.6,690.03,54.9,1.5,187,11.9,1764,8,
J1468KA        ,BlazCv1BotMlACTIV V ,RAYO/KAKI ,ACTI,ACTIVE USA,8,248.14,"1,985.12",0.7,5,"1,929.13","1,396.97",72.4,688.43,35.7,5.7,317,38.5,95,25,
2221NV         ,BraziEncaPolySPREE V,POLY/AZUL ,KORU,KORUS SALES,20,54.28,"1,085.60",0.7,13,"1,391.54","2,225.84",160,685.9,49.3,5.9,572,39.4,50,25,
SHAWLGD        ,ChaleEscNyloSIMPL V ,NYLO/DORA ,SIMP,SIMPLY,17,54.28,922.76,1,7,"1,065.20",426.08,40,685.24,64.3,4.1,739,29.2,51,49,
T4635BBGWH     ,BlusClCasM3/4KLAXO V,RAYO/PELO ,KLAX,KLAXONS,2,256.59,513.18,0.3,3,"1,451.73",622.17,42.9,681.96,47,10.3,911,60,51,25,
321381RDBK     ,BlusCtCasSmAMBIA V  ,RAYO/RAYA ,AMBI,AMBIANCE,3,109.5,328.5,0.1,9,"1,667.43",876.06,52.5,681.93,40.9,14.4,996,75,47,19,
D5713LCIV      ,VestCarClSmDRESS V  ,POLY/IVOR ,DRES,DRESS CODE,6,325.98,"1,955.88",1.3,2,"1,333.04",571.3,42.9,681.08,51.1,3.4,358,25,76,25,
GT8105NV       ,BlusClCollMcCESTT V ,POLY/AZUL ,CEST,C EST TOI,1,234.4,234.4,0.2,2,"1,148.27",60.43,5.3,679.47,59.2,12,1739,66.7,52,25,
D9691BKBE      ,VestCarClSmKLAXO V  ,NYLO/FLOR ,KLAX,KLAXONS,1,328.19,328.19,0.2,2,"1,333.04",571.3,42.9,676.66,50.8,12,1237,66.7,51,25,
IT16818BKHU    ,BlusCvCasM34IRIS V  ,RAYO/RAYA ,IRIS,IRIS,1,166.98,166.98,0.1,4,"1,334.33",387.39,29,666.41,49.9,16,1596,80,74,46,
61612DBN       ,CardLarUsfMlAMBIA V ,RAYO/CAFE ,AMBI,AMBIANCE,4,84.16,336.64,0.2,8,"1,339.12",573.92,42.9,665.84,49.7,11.3,1117,66.7,73,25,
SKT149WH       ,BlusClCasMlDIVA V   ,POLY/BLAN ,DIVA,DIVA USA,4,180.34,721.36,0.3,5,"1,563.92",805.63,51.5,663.22,42.4,9.2,680,55.6,146,25,
JT167BNHU      ,BlusCcaBotM34CESTT V,POLY/PUNT ,CEST,C EST TOI,4,184.31,737.24,0.4,4,"1,400.00",600,42.9,662.76,47.3,8,719,50,74,25,
T1437TPNV      ,BlusClRayM34ACTIV V ,POLY/TAUP ,ACTI,ACTIVE USA,0,169.61,0,0,3,"1,162.16",129.13,11.1,653.33,56.2,24,3082,100,52,39,
EQ2899BLBNOG   ,BlusCvCasSmEVENT V  ,POLY/ARAB ,EVEN,EVENT,15,197.92,"2,968.80",2.1,3,"1,241.73",310.44,25,647.97,52.2,2.2,238,16.7,73,9,
SK35WH         ,TobiUsfNyloANGEL V  ,NYLO/BLAN ,KORU,KORUS SALES,47,10.18,478.46,0.6,33,983.43,135.6,13.8,647.59,65.9,6.2,1203,41.3,436,42,
SJ1788HUGNBG   ,BlusClCasMlMINE V   ,POLY/DISE ,MINE,MINE EDGE,0,202.71,0,0,4,"1,448.68",620.88,42.9,637.84,44,24,1888,100,73,25,
6A1120CBEBNNV  ,VestCacClMcIJOAH V  ,RAYO/DISE ,IJOA,I JOAH,5,213.73,"1,068.65",0.7,3,"1,269.15",543.9,42.9,627.96,49.5,5.5,542,37.5,72,25,
91047BK        ,BlusClcasMlCATWA V  ,POLY/NEGR ,CATW,CATWALK,24,187.02,"4,488.48",2.6,4,"1,375.64",589.56,42.9,627.56,45.6,1.8,155,14.3,435,38,
T4581BBK       ,BlusClCasM3/4KLAXO V,POLY/FLOR ,KLAX,KLAXONS,1,256.59,256.59,0.1,3,"1,396.95",598.71,42.9,627.18,44.9,14.4,1173,75,51,25,
D9298BGBK      ,VestForFjaSmKLAXO V ,POLY/GEOM ,KLAX,KLAXONS,5,296.88,"1,484.40",1.1,2,"1,211.30",519.14,42.9,617.54,51,4,416,28.6,75,47,
D9658RDGD      ,VestFic2BotSmKLAXO V,POLY/ROJO ,KLAX,KLAXONS,0,296.88,0,0,2,"1,211.30",519.14,42.9,617.54,51,24,2496,100,75,72,
T4632BG        ,BlusClCasM3/4KLAXO V,POLY/BURG ,KLAX,KLAXONS,3,208.85,626.55,0.3,4,"1,448.68",620.88,42.9,613.28,42.3,9.6,705,57.1,51,34,
BR4069PBK      ,BraziUsfPolySPREE V ,POLY/NEGR ,KORU,KORUS SALES,18,42.97,773.46,1.1,7,910.56,"1,213.80",133.3,612.93,67.3,3.9,807,28,144,22,
J9923WN        ,ChaqCvZipMlACTIV V  ,POLY/VINO ,ACTI,ACTIVE USA,7,300.56,"2,103.92",1.5,2,"1,211.30",519.14,42.9,610.18,50.4,3,305,22.2,75,25,
D5612OTBKWH    ,VestCacClMmDRESS V  ,POLY/RAYA ,DRES,DRESS CODE,18,302.7,"5,448.60",3.9,2,"1,211.30",519.14,42.9,605.9,50,1.3,126,10,65,24,
T4777RYBL      ,VestCacClSmCRECE V  ,POLY/ESCA ,CREC,CRECE,4,302.7,"1,210.80",0.9,2,"1,211.30",519.14,42.9,605.9,50,4.8,480,33.3,72,25,
SKT149MNT      ,BlusClCasMlDIVA V   ,POLY/MENT ,DIVA,DIVA USA,9,180.34,"1,623.06",1,4,"1,326.96",568.68,42.9,605.6,45.6,4.4,366,30.8,73,25,
C5449BK        ,CardCasUsfSmCHOCO V ,POLY/NEGR ,CHOC,CHOCOLATE,9,187.02,"1,683.18",1,4,"1,350.00",650,48.1,601.92,44.6,4.4,351,30.8,75,70,
9030WH         ,BlusCcBotMlACTIV V  ,ALGD/BLAN ,ACTI,ACTIVE USA,4,166.98,667.92,0.4,4,"1,278.24",547.84,42.9,598.63,46.8,8.1,709,50,95,25,
777CF          ,PantyMediaUsfKORUS V,NYLO/COFFE,KORU,KORUS SALES,115,40.71,"4,681.65",4.9,10,991.14,217.56,22,598.55,60.4,1,146,8,1345,7,
1001WHT        ,FaldMiniPdeUsfMOA V ,SPAN/BLAN ,MOAC,MOA COLLECTI,26,117.66,"3,059.16",1.9,6,"1,304.00",652,50,598.04,45.9,2.5,211,18.8,1045,25,temp ori R
FSW128JD       ,BlusClCasM34DIVA V  ,RAYO/JADE ,DIVA,DIVA USA,5,180.34,901.7,0.7,3,"1,137.39",284.34,25,596.37,52.4,5.5,611,37.5,73,42,
314848WHBK     ,BlusCdCasSmAMBIA V  ,RAYO/RAYA ,AMBI,AMBIANCE,3,72.18,216.54,0.2,6,"1,028.26",406.52,39.5,595.18,57.9,12,1649,66.7,73,36,
T4606BOFWH     ,BlazCv1BotM34KLAXO V,POLY/BLAN ,KLAX,KLAXONS,4,227.03,908.12,0.6,3,"1,269.15",543.9,42.9,588.06,46.3,6.5,565,42.9,75,25,
7900WH         ,PantMedUsfANGEL V   ,NYLO/BLAN ,KORU,KORUS SALES,396,45.23,"17,911.08",34,5,789.75,249.4,31.6,586.74,74.3,0.1,40,1.2,1345,3,
314847WHBK     ,BlusCtCasSmAMBIA V  ,RAYO/RAYA ,AMBI,AMBIANCE,5,69.85,349.25,0.4,6,"1,004.34",430.44,42.9,585.24,58.3,9,1257,54.5,73,25,
GT1005WH       ,BlusClCollM34CESTT V,POLY/BLAN ,CEST,C EST TOI,1,207.61,207.61,0.1,4,"1,413.06",760.86,53.8,582.62,41.2,16,1123,80,52,40,
HJ8189BK       ,ChumpCxZipPuCHOCO V ,PU/NEGR   ,CHOC,CHOCOLATE,0,359.58,0,0,5,"2,380.45","2,380.40",100,582.55,24.5,24,778,100,53,25,
TA8973OFWH     ,BlusClCasUsfMlMINE V,POLY/BLAN ,MINE,MINE EDGE,4,202.71,810.84,0.6,3,"1,189.98",362.19,30.4,581.85,48.9,6.5,626,42.9,73,25,
13659NVPK      ,BlusClCollFloIJOAH V,RAYO/FLOR ,IJOA,I JOAH,7,217.1,"1,519.70",1,3,"1,232.61",528.27,42.9,581.31,47.2,4.2,378,30,52,13,
320BK          ,TobiUsfNyloANGEL V  ,NYLO/NEGR ,KORU,KORUS SALES,81,13.57,"1,099.17",0.9,40,"1,119.10",237.3,21.2,581.11,51.9,4.8,516,33.1,1216,13,
JA1439BKWH     ,BlusCvCasM34MINE V  ,POLY/NEGR ,MINE,MINE EDGE,0,176.55,0,0,4,"1,278.24",547.84,42.9,572.04,44.8,24,1944,100,73,25,
KD9081MZ       ,VestCacClSmLOVEL V  ,RAYO/MOST ,LDAF,LOVELY DAY F,5,260.49,"1,302.45",1.1,2,"1,089.56",466.96,42.9,568.58,52.2,4,437,28.6,73,25,
GT8105WH       ,BlusClCollMcCESTT V ,POLY/BLAN ,CEST,C EST TOI,1,234.4,234.4,0.1,3,"1,269.15",543.9,42.9,565.95,44.6,14.4,1159,75,52,25,
J2053WNBK      ,ChaqCxBotMlIJOAH V  ,POLY/RAYA ,IJOA,I JOAH,39,323.37,"12,611.43",8.4,2,"1,211.30",519.14,42.9,564.56,46.6,0.6,52,4.9,64,4,
D9695NVIV      ,VestForClFaMmKLAXO V,POLY/FLOR ,KLAX,KLAXONS,0,323.56,0,0,2,"1,211.30",519.14,42.9,564.18,46.6,24,2092,100,64,25,
D5815JBKBE     ,VestCarCvSmDRESS V  ,POLY/NEGR ,DRES,DRESS CODE,4,302.7,"1,210.80",1.7,1,865.22,0,0,562.52,65,2.7,496,20,76,55,
LD8736RD       ,VestCarCvCtLOVER V  ,POLY/ROJO ,LOVR,LOVE REPUBLI,2,286.42,572.84,0.4,2,"1,126.10",482.6,42.9,553.26,49.1,8,773,50,51,45,
1001BLK        ,FaldMiniPdeUsfMOA V ,SPAN/NEGR ,MOAC,MOA COLLECTI,18,117.66,"2,117.88",1.5,5,"1,141.30",489.15,42.9,553,48.5,2.9,275,21.7,1534,9,temp ori R
68034RDBK      ,BlusCtRayMlAMBIA V  ,ALGD/RAYA ,AMBI,AMBIANCE,5,74.81,374.05,0.3,8,"1,150.43",553.89,48.1,551.96,48,10.7,984,61.5,148,19,
BE4250BKRD     ,VestClBotM3/4PAPER V,POLY/CUAD ,XPAM,PAPERMOON,1,312.09,312.09,0.1,3,"1,478.69",856.09,57.9,542.42,36.7,14.4,834,75,51,34,
3008CR         ,SopoBrazElasFULLN V ,ELAS/CREM ,KORU,KORUS SALES,85,13.57,"1,153.45",3.3,11,687,68.7,10,537.73,78.3,1.5,523,11.5,50,17,
J1542ASSTBKKH  ,CardCasRayMlACTIV V ,POLY/RAYA ,ACTI,ACTIVE USA,9,213.73,"1,923.57",1.3,3,"1,177.83",504.78,42.9,536.64,45.6,3.4,287,25,75,24,
J9804RDBK      ,JackCv1BotM34KARAG V,RAYO/FLOR ,KARA,KARA GIRL,5,337.59,"1,687.95",1.1,2,"1,211.30",519.14,42.9,536.12,44.3,4,318,28.6,95,47,
D9764OGNVLPR   ,VestFomFjaMmKARAG V ,POLY/FLOR ,KARA,KARA GIRL,11,338.7,"3,725.70",2.4,2,"1,211.30",519.14,42.9,533.9,44.1,2,158,15.4,106,25,
D9764PRBGBK    ,VestForFjaMmKARAG V ,POLY/FLOR ,KARA,KARA GIRL,18,338.7,"6,096.60",3.9,2,"1,211.30",519.14,42.9,533.9,44.1,1.3,100,10,106,93,
D9775BKRD      ,VestForFjaSmKARAG V ,POLY/FLOR ,KARA,KARA GIRL,4,338.7,"1,354.80",0.9,2,"1,211.30",519.14,42.9,533.9,44.1,4.8,378,33.3,106,25,
GT952WH        ,BlusClCasM34CESTT V ,POLY/BLAN ,CEST,C EST TOI,0,204.06,0,0,3,"1,141.32",489.12,42.9,529.14,46.4,24,2074,100,70,40,
91045BK        ,VestCarClM34CATWA V ,POLY/NEGR ,CATW,CATWALK,13,280.52,"3,646.76",2.8,2,"1,089.56",466.96,42.9,528.52,48.5,1.7,161,13.3,72,44,
91045GYRD      ,VestCarClM34CATWA V ,POLY/GRIS ,CATW,CATWALK,6,280.52,"1,683.12",1.3,2,"1,089.56",466.96,42.9,528.52,48.5,3.4,323,25,72,25,
318621BK       ,BlusCvUsfM34AMBIA V ,POLY/NEGR ,AMBI,AMBIANCE,20,157.11,"3,142.20",2.1,4,"1,156.52",495.64,42.9,528.08,45.7,2.2,183,16.7,47,3,
T1551WNGY      ,BlusClCasMlACTIV V  ,RAYO/RAYA ,ACTI,ACTIVE USA,1,139.68,139.68,0.1,5,"1,219.59",628.26,51.5,521.19,42.7,17.1,1279,83.3,75,25,
CST443RD       ,BlusClCasMlCLARAS V ,POLY/ROJO ,CLAR,Clara Story,2,346.01,692.02,0.9,1,865.22,0,0,519.21,60,4.8,720,33.3,51,36,
1271TPMT       ,BlusClCasMmRENEE V  ,POLY/DISE ,SOCO,"SO COOL, INC",3,352.79,"1,058.37",1.3,1,865.22,0,0,512.43,59.2,2.7,387,25,52,13,
K8808BKSL      ,VestCacClSmEVENT V  ,NYLO/ARAB ,EVEN,EVENT,21,291.06,"6,112.26",4.5,2,"1,089.56",466.96,42.9,507.44,46.6,1.1,95,8.7,73,22,
GD941DBN       ,VestCarClZpSmCESTT V,POLY/CAFE ,CEST,C EST TOI,8,230.39,"1,843.12",1.7,2,967.82,414.78,42.9,507.04,52.4,2.7,293,20,74,25,
S9618BGBK      ,FaldForPanFjoKARAG V,POLY/FRAN ,KARA,KARA GIRL,0,280.3,0,0,2,"1,065.22",456.52,42.9,504.62,47.4,24,2160,100,106,85,
S9618IVBK      ,FaldCabFjaPanKARAG V,POLY/FRAN ,KARA,KARA GIRL,1,280.3,280.3,0.2,2,"1,065.22",456.52,42.9,504.62,47.4,12,1080,66.7,239,42,cada talla trae fajas difertes
T4635BGWH      ,BlusClCasM3/4KLAXO V,RAYO/PELO ,KLAX,KLAXONS,1,232.72,232.72,0.2,2,967.82,414.78,42.9,502.38,51.9,12,1295,66.7,51,25,
LCT171RY       ,BlusClCasM34DIVA V  ,NYLO/ROYA ,DIVA,DIVA USA,9,133.58,"1,202.22",1,4,"1,034.80",443.48,42.9,500.48,48.4,4.4,409,30.8,73,22,
61612BL        ,CardLarUsfMlAMBIA V ,RAYO/AZUL ,AMBI,AMBIANCE,6,84.16,504.96,0.4,6,"1,004.34",430.44,42.9,499.38,49.7,8,791,50,73,25,
2007RY         ,BlusClCaUsfCtCHOIC V,SPAN/ROYA ,CHOI,CHOICE,71,66.79,"4,742.09",3.4,9,"1,119.17",406.96,36.4,497.3,44.4,1.4,114,11.3,1045,39,
BT001NV        ,BlusCcaBotMlCESTT V ,POLY/AZUL ,CEST,C EST TOI,2,184.31,368.62,0.3,3,"1,050.00",450,42.9,497.07,47.3,10.3,925,60,74,25,
LCT143CRM      ,BlusClCasSmDIVA V   ,NYLO/CREM ,DIVA,DIVA USA,2,146.94,293.88,0.2,4,"1,083.48",464.36,42.9,495.72,45.8,12,1012,66.7,73,37,
6470PABG       ,BlazCvBotPolyFRESH V,POLY/VINO ,FIND,FIND ME,13,298.52,"3,880.76",2.8,2,"1,089.56",466.96,42.9,492.52,45.2,1.7,141,13.3,52,34,
6470PABK       ,BlazCvBotPolyFRESH V,POLY/NEGR ,FIND,FIND ME,19,298.52,"5,671.88",4.1,2,"1,089.56",466.96,42.9,492.52,45.2,1.2,99,9.5,52,9,
SKT143WH       ,BlusClCasMmDIVA V   ,POLY/BLAN ,DIVA,DIVA USA,7,187.02,"1,309.14",1,3,"1,050.00",450,42.9,491.49,46.8,4.2,373,30,146,25,
13751AGY       ,BlusClCollMcIJOAH V ,RAYO/GRIS ,IJOA,I JOAH,1,187.02,187.02,0.1,3,"1,050.00",450,42.9,488.94,46.6,14.4,1255,75,72,55,
SKT143CF       ,BlusClCasMmDIVA V   ,POLY/CAFE ,DIVA,DIVA USA,10,187.02,"1,870.20",1.4,3,"1,050.00",450,42.9,488.94,46.6,3.1,273,23.1,73,19,
BR4069PKH      ,BraziUsfPolySPREE V ,POLY/KAKI ,KORU,KORUS SALES,24,42.97,"1,031.28",3.4,3,606.99,303.45,50,478.08,78.8,1.4,514,11.1,50,7,
LD8724BKWH     ,VestCarRayMcLOVER V ,POLY/RAYA ,LOVR,LOVE REPUBLI,0,214.82,0,0,2,906.96,388.7,42.9,477.32,52.6,24,2666,100,51,45,
T1554DGN       ,BlusClCasM3/4ACTIV V,RAYO/VERD ,ACTI,ACTIVE USA,0,139.68,0,0,4,"1,034.80",443.48,42.9,476.08,46,24,2045,100,75,25,
